date,month,total_listings,active_listings,booked_listings,available_listing_nights,demand_nights,revenue,occupancy,adr,rev_par,avg_stay_length,ISO2,country,world_region,world_subregion,occ_norm
2024-11-01,Nov,165598,119387,96279,2595462,1167143,187448460,0.4496860289227891,160.6,72.22,3.3,CA,Canada,Americas,North America,0.1682326928520959
2024-12-01,Dec,163030,117871,109809,2619602,1338841,244034158,0.5110856534694965,182.27,93.16,3.54,CA,Canada,Americas,North America,0.354753886107926
2024-01-01,Jan,43289,35424,31696,806696,382861,96980221,0.4746038160595813,253.3,120.22,3.99,CH,Switzerland,Europe,Western Europe,0.24916633911656896
2024-02-01,Feb,42328,32917,30241,684490,445769,118757066,0.6512425309354409,266.41,173.5,4.47,CH,Switzerland,Europe,Western Europe,0.8924668638164932
2024-03-01,Mar,43769,34994,32218,792872,408095,102307256,0.5147047694962112,250.69,129.03,3.79,CH,Switzerland,Europe,Western Europe,0.39520999893871606
2024-04-01,Apr,45465,34999,29585,768622,353352,74744569,0.4597214235345853,211.53,97.24,3.47,CH,Switzerland,Europe,Western Europe,0.19496615470711717
2024-05-01,May,45009,34562,31456,777149,439560,93047802,0.5656058233363229,211.68,119.73,3.31,CH,Switzerland,Europe,Western Europe,0.5805865437473422
2024-06-01,Jun,47756,38190,35120,823361,500002,110787378,0.6072694723213754,221.57,134.56,3.49,CH,Switzerland,Europe,Western Europe,0.7323213843899168
2024-07-01,Jul,48888,42290,39732,933190,635287,145323344,0.6807691895541101,228.75,155.73,3.87,CH,Switzerland,Europe,Western Europe,1
2024-08-01,Aug,49090,41898,38581,967252,639093,144839606,0.6607306058814042,226.63,149.74,3.78,CH,Switzerland,Europe,Western Europe,0.9270214833709889
2024-09-01,Sep,48078,39917,34431,889396,483351,102830734,0.5434598311663196,212.75,115.62,3.53,CH,Switzerland,Europe,Western Europe,0.49993305624333767
2024-10-01,Oct,46890,35355,30975,811989,411144,84530897,0.5063418346800265,205.6,104.1,3.49,CH,Switzerland,Europe,Western Europe,0.36475302715275243
2024-11-01,Nov,44962,30727,24563,664691,269989,52747133,0.40618723587351113,195.37,79.36,3.3,CH,Switzerland,Europe,Western Europe,0
2024-12-01,Dec,46889,37730,36336,727127,446112,113645367,0.6135269354596927,254.75,156.29,3.84,CH,Switzerland,Europe,Western Europe,0.7551104390034482
2024-01-01,Jan,64128,46216,43001,1071618,516368,45382021,0.4818582741238016,87.89,42.35,3.65,CL,Chile,Americas,South America,0.7260058882161644
2024-02-01,Feb,67060,51172,46850,1115673,628417,56922155,0.563262712282183,90.58,51.02,3.7,CL,Chile,Americas,South America,1
2024-03-01,Mar,66515,50246,38119,1135195,362732,28376845,0.31953276749809506,78.23,25,3.17,CL,Chile,Americas,South America,0.17964460848792518
2024-04-01,Apr,64549,38051,26279,882744,234951,15860050,0.26615983795981624,67.5,17.97,3.06,CL,Chile,Americas,South America,0
2024-05-01,May,64415,32501,26081,712437,239458,16689392,0.3361111228080518,69.7,23.43,3,CL,Chile,Americas,South America,0.2354446587155397
2024-06-01,Jun,64020,33851,28988,704518,292167,22460191,0.4147048052711215,76.87,31.88,3.25,CL,Chile,Americas,South America,0.49997822353656834
2024-07-01,Jul,64535,34486,29803,824172,364189,29856451,0.4418847036783584,81.98,36.23,3.3,CL,Chile,Americas,South America,0.591461345230456
2024-08-01,Aug,65062,33428,28823,764122,327789,25896496,0.42897469252292175,79,33.89,3.22,CL,Chile,Americas,South America,0.548008345373481
2024-09-01,Sep,68097,41940,38343,907392,372626,30764752,0.4106560339963323,82.56,33.9,3.26,CL,Chile,Americas,South America,0.48635071729307056
2024-10-01,Oct,67601,43747,35703,987690,326897,22866638,0.3309712561633711,69.95,23.15,2.93,CL,Chile,Americas,South America,0.21814470274438422
2024-11-01,Nov,70833,44441,41472,1041400,408198,28872245,0.39197042442865376,70.73,27.72,2.81,CL,Chile,Americas,South America,0.4234579916326515
2024-12-01,Dec,76867,53140,49010,1033991,463015,37825015,0.4477940330234983,81.69,36.58,3.14,CL,Chile,Americas,South America,0.6113511876246701
2024-01-01,Jan,4135,915,608,19298,4336,255518,0.2246864960099492,58.93,13.24,4.43,CM,Cameroon,Africa,Sub-Saharan Africa,0
2024-02-01,Feb,4127,731,516,12918,3959,242471,0.3064715900294163,61.25,18.77,4.76,CM,Cameroon,Africa,Sub-Saharan Africa,0.3892121627776323
2024-03-01,Mar,4227,703,538,14554,4273,246549,0.29359626219595986,57.7,16.94,5.03,CM,Cameroon,Africa,Sub-Saharan Africa,0.32793896559407437
2024-04-01,Apr,4399,687,527,13874,4230,249294,0.30488683869107686,58.93,17.97,4.62,CM,Cameroon,Africa,Sub-Saharan Africa,0.3816703912206658
2024-05-01,May,4569,716,527,14173,3895,242906,0.2748183165173217,62.36,17.14,4.21,CM,Cameroon,Africa,Sub-Saharan Africa,0.2385754337949423
2024-06-01,Jun,4674,723,531,13536,4389,266442,0.3242464539007092,60.71,19.68,4.39,CM,Cameroon,Africa,Sub-Saharan Africa,0.4738020662724817
2024-07-01,Jul,4674,803,642,15778,5267,344023,0.3338192419825073,65.32,21.8,4.78,CM,Cameroon,Africa,Sub-Saharan Africa,0.5193586019443942
2024-08-01,Aug,4655,809,624,17563,5945,379348,0.3384957011900017,63.81,21.6,4.23,CM,Cameroon,Africa,Sub-Saharan Africa,0.541613694074716
2024-09-01,Sep,4523,753,498,14259,3475,186401,0.24370572971456625,53.64,13.07,4.17,CM,Cameroon,Africa,Sub-Saharan Africa,0.09051181236993186
2024-10-01,Oct,4684,714,587,14144,4452,242369,0.314762443438914,54.44,17.14,4.45,CM,Cameroon,Africa,Sub-Saharan Africa,0.42866801992948467
2024-11-01,Nov,4891,817,649,15970,4829,279732,0.3023794614902943,57.93,17.52,4.25,CM,Cameroon,Africa,Sub-Saharan Africa,0.36973787815192
2024-12-01,Dec,5171,1029,900,19330,8405,561887,0.4348163476461459,66.85,29.07,4.92,CM,Cameroon,Africa,Sub-Saharan Africa,1
2024-01-01,Jan,100945,69175,62933,1763347,717319,73871034,0.4067940116154109,102.98,41.89,3.61,CO,Colombia,Americas,South America,0.4207167522535322
2024-02-01,Feb,105098,62437,49180,1287873,552335,51597923,0.428873809762298,93.42,40.06,3.49,CO,Colombia,Americas,South America,0.53122348531927
2024-03-01,Mar,106557,64729,57884,1388471,664379,64324992,0.4784968501322678,96.82,46.33,3.44,CO,Colombia,Americas,South America,0.7795808316860298
2024-04-01,Apr,106454,62156,47988,1516859,489540,46093373,0.3227326996114998,94.16,30.39,3.46,CO,Colombia,Americas,South America,0
2024-05-01,May,106323,59517,52221,1348498,558637,52629558,0.41426609457336977,94.21,39.03,3.3,CO,Colombia,Americas,South America,0.45811362841096315
2024-06-01,Jun,106761,65516,61343,1449721,682609,60708686,0.4708554266648548,88.94,41.88,3.29,CO,Colombia,Americas,South America,0.74133642665397
2024-07-01,Jul,108130,66371,57638,1623610,674530,61490908,0.41545075479949,91.16,37.87,3.36,CO,Colombia,Americas,South America,0.4640427103034043
2024-08-01,Aug,113232,65644,60004,1568401,714919,65748209,0.45582666677718264,91.97,41.92,3.2,CO,Colombia,Americas,South America,0.6661192916888935
2024-09-01,Sep,112727,63549,53587,1493284,587655,50551478,0.3935319738241352,86.02,33.85,3.21,CO,Colombia,Americas,South America,0.35434184880746744
2024-10-01,Oct,115543,66682,60373,1604579,673800,56509681,0.41992323219984806,83.87,35.22,3.25,CO,Colombia,Americas,South America,0.4864269215600454
2024-11-01,Nov,117249,70055,62202,1646557,702448,60052796,0.4266162665489261,85.49,36.47,3.12,CO,Colombia,Americas,South America,0.5199247531657956
2024-12-01,Dec,119818,84503,80894,1810677,946147,90649395,0.5225377027487509,95.81,50.06,3.43,CO,Colombia,Americas,South America,1
2024-01-01,Jan,37584,29911,27731,727150,390467,94076945,0.5369827408375163,240.93,129.38,3.58,CR,Costa Rica,Americas,Central America,0.8213973087767787
2024-02-01,Feb,37925,28241,25986,624361,365938,86439927,0.5861000286693115,236.21,138.45,3.49,CR,Costa Rica,Americas,Central America,1
2024-03-01,Mar,39383,31077,29272,719165,415825,104053706,0.5782052797341362,250.23,144.69,3.3,CR,Costa Rica,Americas,Central America,0.9712927266834707
2024-04-01,Apr,39995,29935,24121,741754,275373,67325586,0.37124572297554176,244.49,90.77,3.15,CR,Costa Rica,Americas,Central America,0.21873623500515302
2024-05-01,May,39768,26090,21504,619527,230507,51623448,0.37206933676821186,223.96,83.33,3.08,CR,Costa Rica,Americas,Central America,0.22173109987642184
2024-06-01,Jun,40465,25416,22637,573916,234405,56197740,0.4084308505077398,239.75,97.92,3.21,CR,Costa Rica,Americas,Central America,0.3539506196729908
2024-07-01,Jul,41453,27368,24729,661609,309881,72672739,0.4683748256145246,234.52,109.84,3.15,CR,Costa Rica,Americas,Central America,0.5719218422159238
2024-08-01,Aug,42138,27348,23655,666113,251842,55040140,0.37807699294263886,218.55,82.63,2.93,CR,Costa Rica,Americas,Central America,0.2435764339341767
2024-09-01,Sep,41785,24710,19743,557010,173281,32073786,0.31109136281215777,185.1,57.58,2.98,CR,Costa Rica,Americas,Central America,0
2024-10-01,Oct,41542,23496,20169,523865,183292,33799261,0.3498840350090195,184.4,64.52,3,CR,Costa Rica,Americas,Central America,0.1410598174277591
2024-11-01,Nov,43686,26709,24363,578557,261796,58400231,0.452498198103212,223.08,100.94,3.09,CR,Costa Rica,Americas,Central America,0.5141904705086799
2024-12-01,Dec,45387,35278,34423,731293,408834,106072270,0.5590563563441739,259.45,145.05,3.28,CR,Costa Rica,Americas,Central America,0.9016624721957498
2024-01-01,Jan,19252,10071,8968,243675,105082,5734269,0.4312383297424849,54.57,23.53,3.03,CU,Cuba,Americas,Caribbean,0.8024265874096667
2024-02-01,Feb,19323,9625,8459,212807,96735,5713294,0.4545668140615675,59.06,26.85,2.97,CU,Cuba,Americas,Caribbean,1
2024-03-01,Mar,19248,9505,8143,229867,98922,5997890,0.4303445035607547,60.63,26.09,2.95,CU,Cuba,Americas,Caribbean,0.7948566018687474
2024-04-01,Apr,19514,8885,7514,209802,81785,5026332,0.3898199254535229,61.46,23.96,3.04,CU,Cuba,Americas,Caribbean,0.45164616946701863
2024-05-01,May,19722,9260,7734,210297,72408,4402691,0.3443130429820682,60.8,20.94,3.09,CU,Cuba,Americas,Caribbean,0.06623964484004355
2024-06-01,Jun,19478,8635,6433,190388,64064,3820028,0.33649179570140975,59.63,20.06,3.27,CU,Cuba,Americas,Caribbean,0
2024-07-01,Jul,17806,8095,7042,186038,78687,4467327,0.4229619755103796,56.77,24.01,3.12,CU,Cuba,Americas,Caribbean,0.732332554420738
2024-08-01,Aug,18161,8180,7137,195006,81538,4663811,0.4181307241828456,57.2,23.92,3.06,CU,Cuba,Americas,Caribbean,0.6914157593642465
2024-09-01,Sep,18189,7679,5973,170698,57471,3339437,0.3366823278538706,58.11,19.56,3.42,CU,Cuba,Americas,Caribbean,0.0016136533799187985
2024-10-01,Oct,18281,7205,6176,164547,61396,3424727,0.3731213574237148,55.78,20.81,3.22,CU,Cuba,Americas,Caribbean,0.31022279082418497
2024-11-01,Nov,18186,7968,7289,183788,81888,4491703,0.44555683722549894,54.85,24.44,3.01,CU,Cuba,Americas,Caribbean,0.9236927763281312
2024-12-01,Dec,18078,8592,7769,202980,90882,4927659,0.4477386934673367,54.22,24.28,3.11,CU,Cuba,Americas,Caribbean,0.9421713357401023
2024-01-01,Jan,3168,2685,2528,52776,37929,7088292,0.7186789449749886,186.88,134.31,6.54,CW,Curacao,Americas,Caribbean,0.8492929752465433
2024-02-01,Feb,3164,2616,2454,47995,36459,8420863,0.7596416293363892,230.97,175.45,6.31,CW,Curacao,Americas,Caribbean,1
2024-03-01,Mar,3294,2753,2559,55972,38735,7263762,0.6920424497963268,187.52,129.77,5.79,CW,Curacao,Americas,Caribbean,0.7512938572488316
2024-04-01,Apr,3515,2734,2464,54022,31063,5758641,0.5750064788419533,185.39,106.6,5.34,CW,Curacao,Americas,Caribbean,0.3207033516059414
2024-05-01,May,3630,2803,2431,58188,29508,5487242,0.5071148690451639,185.96,94.3,4.94,CW,Curacao,Americas,Caribbean,0.07092132003971416
2024-06-01,Jun,3678,2667,2338,54837,27925,5210707,0.5092364644309499,186.6,95.02,5.1,CW,Curacao,Americas,Caribbean,0.07872694443438322
2024-07-01,Jul,3684,2792,2605,54927,32547,6442276,0.5925501119667923,197.94,117.29,5.61,CW,Curacao,Americas,Caribbean,0.3852486516229998
2024-08-01,Aug,3770,2867,2612,58885,34261,6623426,0.5818289887068014,193.32,112.48,5.19,CW,Curacao,Americas,Caribbean,0.3458042496332993
2024-09-01,Sep,3860,2803,2385,57804,28199,4861320,0.4878382118884506,172.39,84.1,5.19,CW,Curacao,Americas,Caribbean,0
2024-10-01,Oct,3795,2707,2494,56185,29477,5380583,0.524641808311827,182.53,95.77,5.15,CW,Curacao,Americas,Caribbean,0.13540520118892846
2024-11-01,Nov,3860,2929,2704,57223,34340,6336716,0.6001083480418713,184.53,110.74,5.51,CW,Curacao,Americas,Caribbean,0.4130563817319367
2024-12-01,Dec,3834,3360,3250,62033,42394,8177188,0.6834104428288169,192.89,131.82,5.6,CW,Curacao,Americas,Caribbean,0.7195355848600627
2024-01-01,Jan,15109,7752,6659,178727,66096,7831706,0.3698154168088761,118.49,43.82,3.95,CY,Cyprus,Europe,Southern/Mediterranean Europe,0
2024-02-01,Feb,15087,7280,6118,137242,68064,7623571,0.49594147564156743,112.01,55.55,4,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.34613796813492675
2024-03-01,Mar,16011,9180,8541,188731,98745,12951757,0.5232049848726494,131.16,68.63,4.15,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.42095942673606185
2024-04-01,Apr,16635,11091,9891,228592,119888,17956251,0.5244627983481487,149.78,78.55,4.49,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.42441134622622506
2024-05-01,May,16965,12318,11370,261442,143118,24197098,0.5474177829116974,169.07,92.55,4.49,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.48740857129559273
2024-06-01,Jun,17612,13870,13005,281689,174493,31537839,0.619452658783268,180.74,111.96,4.58,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.6850997209263964
2024-07-01,Jul,17894,14681,13615,311951,198743,38410934,0.6370968517491529,193.27,123.13,4.99,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.7335221100751244
2024-08-01,Aug,18056,15161,14656,322994,237141,46380686,0.7341963008600779,195.58,143.6,4.75,CY,Cyprus,Europe,Southern/Mediterranean Europe,1
2024-09-01,Sep,18543,15584,14089,323161,204812,36470692,0.6337769718499447,178.07,112.86,4.79,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.724411094529255
2024-10-01,Oct,18503,14901,13585,313305,200083,33375769,0.6386205135570769,166.81,106.53,4.71,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.7377036186959497
2024-11-01,Nov,18548,13354,10040,281839,113067,14434374,0.40117584862279526,127.66,51.21,4.24,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.0860649753775571
2024-12-01,Dec,17198,10579,8923,211927,95466,12012203,0.4504664341966809,125.83,56.68,3.95,CY,Cyprus,Europe,Southern/Mediterranean Europe,0.22133712529352106
2024-01-01,Jan,17439,14469,12645,385447,145001,18379999,0.37618920370375175,126.76,47.68,3.24,CZ,Czech Republic,Europe,Central/Eastern Europe,0
2024-02-01,Feb,17113,12832,11996,302764,171236,20694086,0.5655758280376795,120.85,68.35,3.32,CZ,Czech Republic,Europe,Central/Eastern Europe,0.5966443280121109
2024-03-01,Mar,17703,15084,14050,349758,186881,23775278,0.5343151550500632,127.22,67.98,3.03,CZ,Czech Republic,Europe,Central/Eastern Europe,0.4981605871803603
2024-04-01,Apr,18846,15514,13836,390250,190259,25154427,0.4875310698270339,132.21,64.46,3.05,CZ,Czech Republic,Europe,Central/Eastern Europe,0.3507718305153783
2024-05-01,May,19745,17090,16623,442065,271711,39868534,0.6146403809394546,146.73,90.19,2.92,CZ,Czech Republic,Europe,Central/Eastern Europe,0.7512174785619514
2024-06-01,Jun,20022,17873,16463,443084,247404,33688087,0.5583681649529209,136.17,76.03,3.04,CZ,Czech Republic,Europe,Central/Eastern Europe,0.5739372793339477
2024-07-01,Jul,20622,18723,18066,478395,331819,44249785,0.6936088378850114,133.36,92.5,3.36,CZ,Czech Republic,Europe,Central/Eastern Europe,1
2024-08-01,Aug,20846,19033,17790,495299,341063,45204774,0.6886002192614966,132.54,91.27,3.29,CZ,Czech Republic,Europe,Central/Eastern Europe,0.9842208291984401
2024-09-01,Sep,20934,18317,16083,463188,245769,31190382,0.5306031244332755,126.91,67.34,3.04,CZ,Czech Republic,Europe,Central/Eastern Europe,0.4864661920735095
2024-10-01,Oct,20555,17145,16039,450275,262252,32786189,0.5824262950419188,125.02,72.81,2.97,CZ,Czech Republic,Europe,Central/Eastern Europe,0.6497301021410579
2024-11-01,Nov,19902,16236,14294,418179,191062,22953828,0.4568904703488219,120.14,54.89,2.79,CZ,Czech Republic,Europe,Central/Eastern Europe,0.25424157158150595
2024-12-01,Dec,20720,18250,17893,419054,268982,38481401,0.6418790895684089,143.06,91.83,3.13,CZ,Czech Republic,Europe,Central/Eastern Europe,0.8370304078699092
2024-01-01,Jan,270902,219188,187990,5296222,1731870,222367279,0.32700102072760545,128.4,41.99,3.93,DE,Germany,Europe,Western Europe,0
2024-02-01,Feb,266109,186009,164656,3958469,1866203,240516120,0.4714456523469048,128.88,60.76,3.63,DE,Germany,Europe,Western Europe,0.3459509238079957
2024-03-01,Mar,287218,230961,214162,4937217,2595339,344493218,0.5256684079310268,132.74,69.77,3.91,DE,Germany,Europe,Western Europe,0.47581668742586514
2024-04-01,Apr,297368,244264,217196,5858329,2606145,349371467,0.4448614954878772,134.06,59.64,3.84,DE,Germany,Europe,Western Europe,0.2822807581470348
2024-05-01,May,306880,273225,264771,6722772,4176380,601033501,0.6212288621419855,143.91,89.4,4.03,DE,Germany,Europe,Western Europe,0.7046879652517125
2024-06-01,Jun,315716,297141,281240,7104406,4357807,628912601,0.6133949833385085,144.32,88.52,4.42,DE,Germany,Europe,Western Europe,0.6859254984249383
2024-07-01,Jul,324484,305544,290407,7411676,5175479,767182725,0.6982872699778025,148.23,103.51,4.82,DE,Germany,Europe,Western Europe,0.889246069482513
2024-08-01,Aug,328372,304180,290728,7537492,5611891,843915656,0.7445302761183693,150.38,111.96,4.67,DE,Germany,Europe,Western Europe,1
2024-09-01,Sep,334097,308583,283468,7399931,4699652,673255419,0.6350940299308196,143.26,90.98,4.39,DE,Germany,Europe,Western Europe,0.7378956210262949
2024-10-01,Oct,338473,307204,285534,7512197,4268636,607037662,0.5682273774236751,142.21,80.81,4.06,DE,Germany,Europe,Western Europe,0.5777471963498868
2024-11-01,Nov,322558,281736,223043,6190593,2423663,314472524,0.39150740486412205,129.75,50.8,3.88,DE,Germany,Europe,Western Europe,0.15449548337911162
2024-12-01,Dec,322458,271262,252272,5391261,2884025,396972375,0.5349444220934583,137.65,73.63,3.8,DE,Germany,Europe,Western Europe,0.49803312865164256
2024-01-01,Jan,48653,34908,29682,715109,257784,43452152,0.3604821083219481,168.56,60.76,4.29,DK,Denmark,Europe,Northern Europe,0
2024-02-01,Feb,48400,29138,25683,547210,270754,49831068,0.4947899343944738,184.05,91.06,4.19,DK,Denmark,Europe,Northern Europe,0.3330823453944039
2024-03-01,Mar,55931,39060,36928,714388,414995,77367675,0.5809098137146761,186.43,108.3,4.52,DK,Denmark,Europe,Northern Europe,0.5466589643292248
2024-04-01,Apr,57040,43209,38117,883253,415693,77825340,0.4706386505338788,187.22,88.11,4.25,DK,Denmark,Europe,Northern Europe,0.2731873526169238
2024-05-01,May,61616,51371,49082,1037433,629675,123437436,0.6069548587716026,196.03,118.98,4.06,DK,Denmark,Europe,Northern Europe,0.6112504698813991
2024-06-01,Jun,68702,58964,55935,1138068,702524,133848851,0.6172952758534639,190.53,117.61,4.56,DK,Denmark,Europe,Northern Europe,0.6368946223831518
2024-07-01,Jul,78479,69340,65146,1415059,1066543,197214832,0.7537092092979869,184.91,139.37,5.05,DK,Denmark,Europe,Northern Europe,0.9752000973868348
2024-08-01,Aug,69668,65669,62377,1380642,1054409,200639567,0.7637092019509765,190.29,145.32,4.83,DK,Denmark,Europe,Northern Europe,1
2024-09-01,Sep,62424,55312,47138,1171281,658184,130328160,0.5619351803708931,198.01,111.27,4.27,DK,Denmark,Europe,Northern Europe,0.4996020238518078
2024-10-01,Oct,60205,48811,44064,1007931,606072,124486340,0.6013030653884046,205.4,123.51,4.39,DK,Denmark,Europe,Northern Europe,0.5972340670342291
2024-11-01,Nov,51854,38623,32105,763171,336529,68457525,0.4409614621100644,203.42,89.7,3.85,DK,Denmark,Europe,Northern Europe,0.19958816026920506
2024-12-01,Dec,54055,40562,37908,696213,380958,79565254,0.5471859904942884,208.86,114.28,4.06,DK,Denmark,Europe,Northern Europe,0.4630241497217177
2024-01-01,Jan,46085,29287,26151,679021,248275,52263320,0.3656367034303799,210.51,76.97,3.79,DO,Dominican Republic,Americas,Caribbean,0.3909237009727044
2024-02-01,Feb,45101,26615,21810,549275,231933,47090638,0.42225296982385874,203.04,85.73,3.75,DO,Dominican Republic,Americas,Caribbean,0.6739652277921645
2024-03-01,Mar,48261,30408,27660,627708,285559,67444829,0.4549233082898418,236.19,107.45,3.54,DO,Dominican Republic,Americas,Caribbean,0.8372939506163435
2024-04-01,Apr,49582,30610,22509,716982,206090,41684492,0.28744096783461787,202.26,58.14,3.43,DO,Dominican Republic,Americas,Caribbean,0
2024-05-01,May,47007,25549,20158,579958,190791,33612079,0.3289738222423003,176.17,57.96,3.29,DO,Dominican Republic,Americas,Caribbean,0.20763507157149466
2024-06-01,Jun,47051,25173,21635,547291,211222,37435947,0.385940934530259,177.24,68.4,3.35,DO,Dominican Republic,Americas,Caribbean,0.4924305811944439
2024-07-01,Jul,47138,26157,22650,586272,255213,46381405,0.4353150073685934,181.74,79.11,3.45,DO,Dominican Republic,Americas,Caribbean,0.7392662320007475
2024-08-01,Aug,48347,26909,23459,614799,248095,42261392,0.4035383922224987,170.34,68.74,3.24,DO,Dominican Republic,Americas,Caribbean,0.5804054974267526
2024-09-01,Sep,48888,25642,19974,559236,177459,27036988,0.31732399201768124,152.36,48.35,3.27,DO,Dominican Republic,Americas,Caribbean,0.1493941110841483
2024-10-01,Oct,49322,23669,19685,532663,179749,28375898,0.33745351188274764,157.86,53.27,3.28,DO,Dominican Republic,Americas,Caribbean,0.25002755796589626
2024-11-01,Nov,49774,24896,22076,558838,209627,39020620,0.3751122865660531,186.14,69.82,3.26,DO,Dominican Republic,Americas,Caribbean,0.4382949546612837
2024-12-01,Dec,49292,31432,29243,598600,291799,66246756,0.48746909455395926,227.03,110.67,3.66,DO,Dominican Republic,Americas,Caribbean,1
2024-01-01,Jan,3702,1184,942,27655,7687,419693,0.2779605857891882,54.6,15.18,3.74,DZ,Algeria,Africa,North Africa,0.09851834773815332
2024-02-01,Feb,3827,1168,934,20755,8378,453424,0.4036617682486148,54.12,21.85,3.98,DZ,Algeria,Africa,North Africa,0.4405661921598656
2024-03-01,Mar,3934,1079,775,24016,5806,306174,0.24175549633577617,52.73,12.75,3.94,DZ,Algeria,Africa,North Africa,0
2024-04-01,Apr,4105,1376,1277,23019,12273,734847,0.5331682523133064,59.88,31.92,4.18,DZ,Algeria,Africa,North Africa,0.7929687141270774
2024-05-01,May,4357,1772,1541,38458,15740,940868,0.4092776535441261,59.78,24.46,3.78,DZ,Algeria,Africa,North Africa,0.4558476829323907
2024-06-01,Jun,4560,2014,1723,39258,16081,1095918,0.40962351622599213,68.15,27.92,3.84,DZ,Algeria,Africa,North Africa,0.4567888163607606
2024-07-01,Jul,5173,2929,2749,55624,33889,2378385,0.6092514022724004,70.18,42.76,4.39,DZ,Algeria,Africa,North Africa,1
2024-08-01,Aug,5467,3720,3510,79245,47304,3299650,0.5969335604770017,69.75,41.64,4.16,DZ,Algeria,Africa,North Africa,0.9664816897374555
2024-09-01,Sep,5761,3642,2225,74668,21057,1314618,0.2820083569936251,62.43,17.61,3.73,DZ,Algeria,Africa,North Africa,0.10953281385613761
2024-10-01,Oct,5705,2525,1862,47725,19855,1157470,0.4160293347302253,58.3,24.25,3.66,DZ,Algeria,Africa,North Africa,0.4742198091983729
2024-11-01,Nov,5746,2025,1442,44181,12746,695924,0.28849505443516443,54.6,15.75,3.46,DZ,Algeria,Africa,North Africa,0.12718388788649157
2024-12-01,Dec,5680,1938,1668,36053,15814,831490,0.4386320139794192,52.58,23.06,3.7,DZ,Algeria,Africa,North Africa,0.5357243834917579
2024-01-01,Jan,26146,14922,11401,366449,73507,5154786,0.2005927154938341,70.13,14.07,3.19,EC,Ecuador,Americas,South America,0
2024-02-01,Feb,26504,13279,11748,284307,83520,6158418,0.29376694910783063,73.74,21.66,2.91,EC,Ecuador,Americas,South America,0.5623213254727377
2024-03-01,Mar,26690,14402,11051,299528,90545,6570772,0.3022922731764643,72.57,21.94,2.83,EC,Ecuador,Americas,South America,0.6137730127516398
2024-04-01,Apr,27042,12660,9359,306041,73804,4846869,0.24115723056714625,65.67,15.84,2.91,EC,Ecuador,Americas,South America,0.2448133029747529
2024-05-01,May,27305,13313,11674,304872,90519,6068331,0.2969082106588995,67.04,19.9,2.71,EC,Ecuador,Americas,South America,0.5812793387618134
2024-06-01,Jun,27548,13264,10295,306725,84651,5083159,0.2759833727280137,60.05,16.57,2.76,EC,Ecuador,Americas,South America,0.45499461234974276
2024-07-01,Jul,27985,13525,12033,315628,112487,7564900,0.35639106796608666,67.25,23.97,2.82,EC,Ecuador,Americas,South America,0.9402678473494345
2024-08-01,Aug,28518,16008,14353,393372,135441,10167159,0.344307678228242,75.07,25.85,2.73,EC,Ecuador,Americas,South America,0.8673426676078133
2024-09-01,Sep,29289,15390,10937,336683,88597,5312971,0.26314663942046373,59.97,15.78,2.71,EC,Ecuador,Americas,South America,0.37752288429511877
2024-10-01,Oct,29999,14550,12888,328941,94905,5546182,0.28851678568497086,58.44,16.86,2.68,EC,Ecuador,Americas,South America,0.5306357538250895
2024-11-01,Nov,30691,16392,14526,407942,105854,6429803,0.2594829657157145,60.74,15.76,2.64,EC,Ecuador,Americas,South America,0.355412030533884
2024-12-01,Dec,30824,18656,17187,334182,122407,8876441,0.3662884296580905,72.52,26.56,2.9,EC,Ecuador,Americas,South America,1
2024-01-01,Jan,4523,3264,2796,76996,24394,2234971,0.3168216530728869,91.62,29.03,2.92,EE,Estonia,Europe,Northern Europe,0
2024-02-01,Feb,4496,2819,2480,58371,22897,2037601,0.3922667077829744,88.99,34.91,2.76,EE,Estonia,Europe,Northern Europe,0.21322779641534903
2024-03-01,Mar,4408,2933,2700,65737,26881,2350704,0.40891735248033834,87.45,35.76,2.71,EE,Estonia,Europe,Northern Europe,0.2602869481563991
2024-04-01,Apr,4560,3211,2988,72632,30462,2610016,0.4194019165106289,85.68,35.93,2.84,EE,Estonia,Europe,Northern Europe,0.28991911547532045
2024-05-01,May,5141,3982,3776,87878,42865,4241675,0.4877785111176859,98.95,48.27,2.76,EE,Estonia,Europe,Northern Europe,0.4831695631086891
2024-06-01,Jun,5623,4924,4816,109022,60033,6621495,0.5506503274568436,110.3,60.74,2.79,EE,Estonia,Europe,Northern Europe,0.6608620428364116
2024-07-01,Jul,5937,5506,5374,129690,86976,10271631,0.6706453851492019,118.1,79.2,2.79,EE,Estonia,Europe,Northern Europe,1
2024-08-01,Aug,6009,5575,5247,133470,74359,8257813,0.5571214505132239,111.05,61.87,2.68,EE,Estonia,Europe,Northern Europe,0.6791511582058255
